"x1","x2","x3a","x3b","y1","y2","y3a","y3b","latent_a","latent_b"
0.319929441166161,0.210752004855366,6.0148298523035,-0.122148669531821,-0.46725604874455,-0.608404818550764,2.30846814202129,0.58043200061729,-0.139045340011398,-0.871421395860074
0.25925672962225,1.56063798713844,0.227115367625082,-0.740334201004184,0.671686993056943,-0.106331605780717,2.85259799801776,0.453073723522275,0.164623320938792,0.654392814244585
0.562542579739642,-0.365938122714248,0.459911596113496,1.02232930427669,0.762872170654406,0.320305174845609,-0.207938020016776,1.53228965211738,0.153607667508711,1.1631839682005
-1.2293257460747,-1.31803586815826,1.85699240640439,0.736883455117441,-0.757662414754876,-0.517469786969536,-0.991511395073858,0.981041746449458,-0.41841690002827,0.0698484365471412
1.04535615855609,-0.747882000455005,3.53747992124427,0.0757856926782972,0.656315120040627,0.248959373059689,-2.33581984281252,1.28745070157164,0.53627184328625,0.111720420315713
-0.587413320546731,-0.931349160659661,1.85410219821248,-0.0965134165817487,-1.13852935674768,-1.02181294088237,-0.85349224148837,-0.524278369709237,-1.12533692045025,-1.53146069565916
0.0774759174269272,0.146306713824009,4.4957720260101,-0.84815636806787,0.600415166464484,-1.0037260604095,-0.542456196001561,0.441872513366282,-0.0954084254245854,0.423377176618035
-0.745028882515623,-1.38241560111809,1.63362731636824,-1.02331664556634,-1.17137407966828,0.548390770092048,1.00180988606026,-0.625496833175634,-0.354351547937923,-0.731079547743345
-1.94015126430004,0.385340970750861,-1.284862586271,0.253859773479276,0.479623871541039,-0.140165819668821,4.07504370140814,-0.368389169864263,-0.100698213810657,1.15206953664485
2.44169994522943,1.27226346222142,9.55492196937525,1.07211813771212,1.35100803147285,0.96850539461524,4.22365876226766,-0.804212487753078,1.91418573472775,0.945055537394115
-1.45653584381987,0.00706770197816109,-1.08088863384285,-0.87168656790432,0.582813036845242,-0.0392490391863219,0.47908759882567,-0.183157051541769,-1.85917022480266,0.62293768452623
-1.15907319828598,0.101155306617741,-2.4373311009809,-1.76809304259202,1.27459832159952,0.307396966821915,0.176590955769135,1.67995317651067,-0.327275092160182,1.03930468190835
0.506639116245787,-1.09993275790386,-2.00956688575938,-1.09645593131752,1.49634038644678,-0.370433843704508,-1.13758915612519,0.197665528946719,-0.527831966971584,0.176009739651285
-0.931714106667362,-1.56648711203391,-0.226927366597235,-0.937973570722486,0.568683602700155,2.3361660028125,1.97429266331194,-0.0701230235952793,0.0432538402169334,-0.160242713332368
-0.583616204275326,-1.48311406000443,3.06214156894823,-0.454208657053456,0.29501632543541,-0.657864032542489,-3.48234830353948,0.129550870004378,-1.55292345357353,0.133812711642689
-0.110986716793505,1.98735188612767,0.861020554590991,0.612394860675964,-0.225784670659892,-0.636748892457501,-0.948114974475962,0.665909827526909,0.917732855586514,-0.143824707906437
-1.64375828044739,-0.439985694058956,-5.69843700287625,-0.424042826606789,-1.2495843478545,0.946327686744687,-1.88055436788658,-1.33112250826864,-0.980333748948966,-0.933861269947401
-1.36574100217812,0.278016942056291,-1.69964506798481,-2.73212872125885,-0.211872995184628,-1.70634126270843,-1.12910988573424,-1.23758516889342,-0.699882074318522,-1.60629421344128
-1.20238896935629,-0.275645533637696,-2.7772290814315,-0.832603491421718,-1.62393594095188,-0.929490443609488,3.97637449664371,-0.0321835739382174,-2.05303023834959,-1.11007416831117
0.139895586857614,0.721439029448419,8.20938425979402,1.15789440105162,1.74419534809395,0.949134165270863,0.438812914667711,1.76843763560418,1.46972665006912,1.21815378191202
0.857770042267091,0.961527864517917,6.33036701924358,-0.932524494694451,0.271365043211612,0.103640514167227,-1.29073480843999,-0.208514527350916,0.635117212320952,0.148892147149293
-0.820770326551349,0.158442264437725,-6.2574888790789,-0.268567091157901,0.0122901054542456,-0.668281773193145,1.05386292951054,0.549129910767147,-0.145707657429685,0.388032100634139
1.54267290010872,0.839583316318879,0.9991751330826,0.823790333702014,-0.78710487037948,0.631454637972508,2.07862643778061,2.19982844476453,0.876816898530698,0.810039701754471
-0.730507520865313,0.960771177312726,-1.05386387311568,0.331518666702331,0.534504497537849,0.0356742948824514,3.34581421964368,0.615230379161575,-0.299938936032263,1.37500446476982
-2.83490223491332,-2.09236648938289,1.92759795747365,-1.56244026502029,-0.914790955849787,0.288258345698641,-1.32085379749663,-1.90379521927248,-2.67503998273325,-1.47715293207642
-2.66476941465685,-0.479689297153123,-6.50612499355924,-1.78979787452801,-0.615487577044971,-0.418438565590282,1.42318805539062,0.215779078572353,-2.21944644448507,-0.865755371295324
-1.67494106902241,-0.742978897605321,2.43758402443205,-0.00710887657515857,-0.613622517357858,0.868021712832938,-4.50986456579482,-0.606322772252223,-1.71274978294742,-0.363255484344294
-1.14664002157877,-0.680159645934961,-1.51164601408689,0.855057456007052,-0.254009314347344,1.06948588370547,0.450522725837191,-1.61240699183452,-0.586339018649571,-1.6185034215463
-0.080530889211677,-1.28418763630086,2.08568244558279,-0.319355746611096,0.999924465690714,2.39223874966814,14.8906799561096,0.549555900068122,-0.0594857871029545,2.54383785356462
-0.593315369986419,-0.332842505757682,-5.63006059174685,1.14616600933033,0.30636167741767,1.12761821755492,-4.93097299322934,0.442039715897414,0.0950257744103849,0.203030623963931
0.637904044734434,1.73078522141242,6.65548448840492,0.589648226185014,0.65855248450911,0.378145295031733,-4.3020134645239,2.07481250508601,-0.328226351499251,0.640088078846248
0.0348706319810658,-0.768775767716677,-0.947072326999043,-0.710993329806803,-0.15149089830684,0.164623910825227,1.74474648250838,-2.3480795706517,-0.485528004676057,0.396621667411884
0.409176306567854,0.32443803240225,3.26149798005105,-1.61376845810741,1.26614458602574,0.562822990949248,0.60500464518622,0.570771828600872,-0.711501370753006,1.33530359838002
0.414942821115494,-0.850519496192592,-0.156511235205758,0.25433673035359,-0.0497886694210211,-0.396582424439573,-0.0462488257830302,0.241465510926094,-0.308675794155883,-0.271005748643305
-0.744269510610923,0.161622078458074,1.5431292942217,0.309945461697289,-1.12965321018632,-0.65446566737367,1.26709098146663,0.497326429040112,0.321413201180409,0.0527224671510279
0.227780196230226,0.86787898076239,0.955470337656935,-0.438843317461977,0.627205401938551,-0.234138274998697,1.3429960088034,0.561481879863326,1.07488132947049,1.1305281125065
-1.73264408427138,-0.829853132602526,-2.65378446397348,-1.32581676246895,-0.845364283950524,-2.33969966332607,1.03164340592301,0.609758227496968,-1.56884622430142,-0.685083084664073
0.359392331221547,0.202915544527861,-0.310244202754212,-0.706786410767523,0.442724292973495,1.57009048208966,-4.38815791147793,0.514330317534436,-0.166672990605742,0.423698082633742
-0.0419700512123044,-0.697026258174343,-2.58990463135972,1.15695911398359,0.849941362931395,-0.0314756577276071,0.836498498985042,0.6293381148,0.180066451142447,0.453692407798304
-1.14239428628853,-0.386023996440996,-2.73958741266972,-0.392040288875408,-0.354727180158574,1.23554038163084,-2.43868604191367,-0.676381625673527,-0.430454433405721,-0.975804354103688
-0.631339258960898,0.377469214152471,3.4864693227182,1.54725935063708,0.565367578270337,-0.199189034731546,1.64101433338583,0.0954156153634754,-0.726188865933084,0.830106096608026
0.55395309558376,-0.0535303137420402,0.635250023747913,0.388452990883708,-0.312046015943747,0.641055585090918,1.98134554992482,0.531050938350784,0.348184647999743,0.543666587641227
-0.808199561336933,1.23173419951754,3.88658695061625,-0.389368160591263,1.19016055737513,0.565191710070561,8.92462642974825,-0.464501601251541,-0.480532588662846,0.208976958081303
0.277507856711434,-0.0839174210902535,1.79964792098911,-1.1580258695918,0.2438823646459,-0.290803400911071,1.49092896425578,-0.724304215897326,-1.44495664133724,-0.421070715446887
-0.472879347079906,0.107077406584768,4.36495235864244,0.557701709183482,0.668716498861889,-0.96569182615947,2.84222031537743,0.364204625182455,0.78256791205046,-0.304820092009579
-0.42625156395393,0.650214142310164,-0.933355083162967,0.163687138248019,0.644264475876054,0.00816627947216297,3.87003898109426,0.923698988763223,-0.277504371864602,0.761155810843128
0.166471374270468,0.558937731060377,2.32637978691436,0.911669696233778,1.60842922674903,1.55860476716971,-0.4377639360228,0.251870460842733,-0.315855951720501,0.888665935122605
1.27354668696753,0.970874544626053,2.75159136908511,1.02657252850508,0.283180403487726,-0.303048343856563,-1.06211134425597,0.71944471781786,1.18915168980917,-0.180576882712195
0.335075411692376,-0.0102573990409195,5.23112996630422,0.000167410230608622,0.0395162038897017,0.213773960743902,-0.390967610550683,2.34855150986324,0.409935241738053,1.02842409561506
2.03305254606739,0.724949357929049,6.15250671212731,-0.169926724723449,2.49410887273664,1.0145130953269,12.9716169719284,2.28160875818796,0.965807696269227,2.35363596384559
0.919889793321206,3.59486164040953,7.31327865401254,-0.0148929131473972,0.518127028072824,0.982155491897295,5.34631422820127,-0.218310200367469,1.83596866883342,1.51368539358138
-0.237745498232796,-1.6097555418617,4.71966316042798,0.138001347008336,0.788196209443666,3.30064501842241,26.4845047018594,2.03235325466369,-0.478101923156264,2.9743076044488
2.0038373509327,1.34041716985158,9.60511971051605,0.934067477845729,0.88881869930886,1.19933325587883,1.88163536443179,1.93407835875082,2.13072086235116,1.75008788212726
1.72304385405593,1.26883977721191,0.864056216327678,-0.168246886838997,-0.206173559504332,0.649362657710322,5.764348121655,-0.794634284409912,1.53357645352121,1.19846097595073
-0.0190774784672425,-1.64512855280132,6.01489795044727,1.01492840003427,-0.781036577294943,-0.352607597375903,-4.0835277806519,-1.31488554329494,0.0910770651774386,-0.0287210591435632
0.776422632876661,0.432792024474893,2.08866150731059,-0.398143212694314,-0.154433348913691,1.0635922956191,3.41798032346138,2.05385358973555,0.553770828846054,0.97826031542747
0.80371393571215,0.968962822592498,2.44015535060741,1.7093231011506,0.340330472522914,-0.238965575984188,3.02473514531056,-0.396194214030181,1.80974963745167,0.191832152610791
0.594815549629128,1.14651136068038,5.94634566537637,1.70828410603343,-1.07452549828342,-2.33193489174398,0.589984358340719,0.886593488437937,1.002309627035,0.516073086649294
0.179625686864957,0.152811772469161,-5.81017283986402,-0.620474876850656,0.671200296955026,1.02552346372202,1.00340764720634,0.943537144288922,0.0269047056769963,0.590175454208734
0.656025038219368,1.4688803201137,2.30540158722011,0.250785551804397,1.47532903460705,-0.378115174653088,0.0926037336372261,0.0967471207802245,1.17333853170589,1.44303264677271
0.977922159046308,-0.583871620928769,-0.0233806556191851,0.537494623671768,0.684938640050534,1.00746826838783,11.159465921883,0.824139755041477,0.248135587455016,1.16413112341071
0.411838984562487,0.229166091811617,-3.78711000727432,-1.97078276902905,-0.0656836094609836,-0.064303732478827,1.54785566211998,-0.232075713307331,-0.900533037564926,0.626523100818306
-0.940673473054563,-1.30678765063736,-5.53677324787252,0.439939804519662,1.66632785202801,-0.465361549597782,-1.68452886469692,0.144115174715029,-0.92089053685424,0.137885247213693
